Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Final_Score,Raw_Trend_Score,Paper_List_Details
37,2025,건축공학,679827841,안재권,2,0.1539,0.295948,"한국강구조학회 (NODE12336344, IF: 0.52)
한국강구조학회 (NODE12423585, IF: 0.52)"
38,2025,건축공학,619202957,김주형,4,0.1535,0.239874,"대한건축학회 (NODE12117595, IF: 0.64)
대한건축학회 (NODE12479378, IF: 0.64)
대한건축학회 (NODE12333510, IF: 0.64)
대한건축학회 (NODE12036093, IF: 0.64)"
39,2025,건축공학,199662819,정철우,6,0.1432,0.34423600000000004,"한국건설순환자원학회 (NODE12419913, IF: 0.37)
한국콘크리트학회 (NODE12433845, IF: 0.44)
한국콘크리트학회 (NODE12409079, IF: 0.44)
한국콘크리트학회 (NODE12267553, IF: 0.44)
한국건설순환자원학회 (NODE12134703, IF: 0.37)
한국콘크리트학회 (NODE12292977, IF: 0.44)"
40,2025,건축공학,598391042,김은수,2,0.1366,0.213395,"대한건축학회 (NODE12333509, IF: 0.64)
대한건축학회 (NODE12036086, IF: 0.64)"
41,2025,건축공학,647497858,김선후,1,0.1296,0.24922,"한국강구조학회 (NODE12423585, IF: 0.52)"
42,2025,건축공학,669668032,조규환,1,0.1296,0.24922,"한국강구조학회 (NODE12423585, IF: 0.52)"
43,2025,건축공학,2241481,조용현,1,0.1296,0.24922,"한국강구조학회 (NODE12423585, IF: 0.52)"
44,2025,건축공학,785270588,이상수,2,0.1279,0.23676,"대한건축학회 (NODE12262786, IF: 0.64)
한국콘크리트학회 (NODE12147107, IF: 0.44)"
45,2025,건축공학,350665736,최선진,1,0.1246,0.099688,"대한국토·도시계획학회 (NODE12270229, IF: 1.25)"
46,2025,건축공학,727394626,김이정,1,0.1246,0.099688,"대한국토·도시계획학회 (NODE12270231, IF: 1.25)"
47,2025,건축공학,817923493,권성준,10,0.1226,0.28348600000000007,"한국콘크리트학회 (NODE12338206, IF: 0.44)
한국건설순환자원학회 (NODE12273791, IF: 0.37)
한국건설순환자원학회 (NODE12273792, IF: 0.37)
한국콘크리트학회 (NODE12211892, IF: 0.44)
한국콘크리트학회 (NODE12433845, IF: 0.44)
한국콘크리트학회 (NODE12409066, IF: 0.44)
한국콘크리트학회 (NODE12267546, IF: 0.44)
한국콘크리트학회 (NODE12267553, IF: 0.44)
한국콘크리트학회 (NODE12147110, IF: 0.44)
한국콘크리트학회 (NODE12094428, IF: 0.44)"
48,2025,건축공학,683997673,김형기,6,0.1221,0.278814,"한국콘크리트학회 (NODE12338209, IF: 0.44)
한국콘크리트학회 (NODE12211891, IF: 0.44)
한국콘크리트학회 (NODE12267546, IF: 0.44)
한국콘크리트학회 (NODE12267553, IF: 0.44)
한국콘크리트학회 (NODE12094428, IF: 0.44)
한국건설순환자원학회 (NODE12134697, IF: 0.37)"
49,2025,건축공학,485420127,이득행,4,0.117,0.21495299999999998,"대한건축학회 (NODE12262785, IF: 0.64)
대한건축학회 (NODE12142586, IF: 0.64)
한국콘크리트학회 (NODE12267557, IF: 0.44)
한국콘크리트학회 (NODE12147114, IF: 0.44)"
50,2025,건축공학,177507138,유무영,2,0.1166,0.182242,"대한건축학회 (NODE12425072, IF: 0.64)
대한건축학회 (NODE12479378, IF: 0.64)"
51,2025,건축공학,484609808,엄익철,1,0.1117,0.174454,"대한건축학회 (NODE12479378, IF: 0.64)"
52,2025,건축공학,717238169,왕승현,1,0.1117,0.174454,"대한건축학회 (NODE12479378, IF: 0.64)"
53,2025,건축공학,357019812,김재준,1,0.1117,0.174454,"대한건축학회 (NODE12479378, IF: 0.64)"
54,2025,건축공학,283100255,박종관,3,0.1097,0.062305,"대한환경공학회 (NODE12307038, IF: 1.76)
대한환경공학회 (NODE12150268, IF: 1.76)
대한환경공학회 (NODE12102151, IF: 1.76)"
55,2025,건축공학,946043230,Junho Jeon,3,0.1097,0.062305,"대한환경공학회 (NODE12307038, IF: 1.76)
대한환경공학회 (NODE12150268, IF: 1.76)
대한환경공학회 (NODE12019685, IF: 1.76)"
56,2025,건축공학,443176599,신경수,2,0.106,0.28660399999999997,"한국건설순환자원학회 (NODE12273787, IF: 0.37)
한국건설순환자원학회 (NODE12419904, IF: 0.37)"
57,2025,건축공학,859033711,황선경,2,0.106,0.28660399999999997,"한국건설순환자원학회 (NODE12273787, IF: 0.37)
한국건설순환자원학회 (NODE12419904, IF: 0.37)"
58,2025,건축공학,246974587,김충만,2,0.106,0.28660399999999997,"한국건설순환자원학회 (NODE12273787, IF: 0.37)
한국건설순환자원학회 (NODE12419904, IF: 0.37)"
59,2025,건축공학,747347749,조남인,2,0.106,0.28660399999999997,"한국건설순환자원학회 (NODE12273787, IF: 0.37)
한국건설순환자원학회 (NODE12419904, IF: 0.37)"
60,2025,건축공학,947918266,이민창,2,0.106,0.28660399999999997,"한국건설순환자원학회 (NODE12273787, IF: 0.37)
한국건설순환자원학회 (NODE12419904, IF: 0.37)"
61,2025,건축공학,262541024,김민수,2,0.1021,0.18535800000000002,"대한건축학회 (NODE12142586, IF: 0.64)
한국콘크리트학회 (NODE12267557, IF: 0.44)"
62,2025,건축공학,988026183,전정호,7,0.0967,0.151089,"대한건축학회 (NODE12425071, IF: 0.64)
대한건축학회 (NODE12425074, IF: 0.64)
대한건축학회 (NODE12086809, IF: 0.64)
대한건축학회 (NODE12086809, IF: 0.64)
한국건축친환경설비학회 (NODE12118950, IF: 0.38)
대한건축학회 (NODE12394363, IF: 0.64)
대한건축학회 (NODE12036095, IF: 0.64)"
63,2025,건축공학,122018034,Jinho Kim,1,0.0959,0.054517,"대한환경공학회 (NODE12150268, IF: 1.76)"
64,2025,건축공학,337067582,안동혁,1,0.0959,0.054517,"대한환경공학회 (NODE12150268, IF: 1.76)"
65,2025,건축공학,813932238,전상민,2,0.0918,0.20872200000000002,"한국콘크리트학회 (NODE12338209, IF: 0.44)
한국콘크리트학회 (NODE12433845, IF: 0.44)"
66,2025,건축공학,346156011,이태훈,3,0.0917,0.143301,"대한건축학회 (NODE12262782, IF: 0.64)
대한건축학회 (NODE12262783, IF: 0.64)
대한건축학회 (NODE12036091, IF: 0.64)"
67,2025,건축공학,144355779,경갑수,2,0.0907,0.17445500000000003,"한국강구조학회 (NODE12423580, IF: 0.52)
한국강구조학회 (NODE12140399, IF: 0.52)"
68,2025,건축공학,204671910,강영옥,2,0.0894,0.109034,"대한공간정보학회 (NODE12415290, IF: 0.82)
대한공간정보학회 (NODE12121859, IF: 0.82)"
69,2025,건축공학,418393016,홍지우,1,0.0894,0.109034,"대한공간정보학회 (NODE12270567, IF: 0.82)"
70,2025,건축공학,919802691,최재완,1,0.0894,0.109034,"대한공간정보학회 (NODE12270567, IF: 0.82)"
71,2025,건축공학,279702035,김현덕,1,0.0894,0.109034,"대한공간정보학회 (NODE12415290, IF: 0.82)"
72,2025,건축공학,339994621,신지욱,2,0.0891,0.202492,"한국콘크리트학회 (NODE12044635, IF: 0.44)
한국콘크리트학회 (NODE12147116, IF: 0.44)"
73,2025,건축공학,536228683,여인환,2,0.0891,0.171339,"한국강구조학회 (NODE12336344, IF: 0.52)
한국강구조학회 (NODE12336346, IF: 0.52)"
74,2025,건축공학,592927006,조용현,2,0.0891,0.171339,"한국강구조학회 (NODE12336344, IF: 0.52)
한국강구조학회 (NODE12336346, IF: 0.52)"
75,2025,건축공학,718316071,김예은,1,0.0891,0.202492,"한국콘크리트학회 (NODE12147116, IF: 0.44)"
76,2025,건축공학,284299311,김수빈,1,0.0891,0.202492,"한국콘크리트학회 (NODE12147116, IF: 0.44)"
77,2025,건축공학,105706100,이기학,1,0.0891,0.202492,"한국콘크리트학회 (NODE12147116, IF: 0.44)"
78,2025,건축공학,588654564,김태수,3,0.0883,0.169781,"대한건축학회 (NODE12262784, IF: 0.64)
한국강구조학회 (NODE12336343, IF: 0.52)
한국강구조학회 (NODE12140400, IF: 0.52)"
79,2025,건축공학,331691021,김희선,2,0.087,0.197819,"한국콘크리트학회 (NODE12293026, IF: 0.44)
한국콘크리트학회 (NODE12094426, IF: 0.44)"
80,2025,건축공학,144598189,배재훈,2,0.0834,0.16043600000000002,"한국강구조학회 (NODE12423584, IF: 0.52)
한국강구조학회 (NODE12058996, IF: 0.52)"
81,2025,건축공학,381954793,김상훈,2,0.0834,0.16043600000000002,"한국강구조학회 (NODE12423584, IF: 0.52)
한국강구조학회 (NODE12058996, IF: 0.52)"
82,2025,건축공학,579716544,Ha-Eun Min,1,0.0822,0.186916,"한국콘크리트학회 (NODE12094426, IF: 0.44)"
83,2025,건축공학,740219794,권준현,3,0.0818,0.06542,"대한국토·도시계획학회 (NODE12341949, IF: 1.25)
대한국토·도시계획학회 (NODE12092534, IF: 1.25)
대한국토·도시계획학회 (NODE12482389, IF: 1.25)"
84,2025,건축공학,691811594,이예성,1,0.0818,0.06542,"대한국토·도시계획학회 (NODE12341949, IF: 1.25)"
85,2025,건축공학,896614258,"Noh, Yeji",1,0.0818,0.06542,"대한국토·도시계획학회 (NODE12341949, IF: 1.25)"
86,2025,건축공학,361276142,"Ryu, Jaehyuk",1,0.0818,0.06542,"대한국토·도시계획학회 (NODE12341949, IF: 1.25)"
87,2025,건축공학,525947286,"An, Sojeong",1,0.0818,0.06542,"대한국토·도시계획학회 (NODE12341949, IF: 1.25)"
88,2025,건축공학,999545455,김혁,2,0.081,0.15576299999999998,"한국강구조학회 (NODE12336340, IF: 0.52)
한국강구조학회 (NODE12252972, IF: 0.52)"
89,2025,건축공학,924248712,한규홍,2,0.081,0.15576299999999998,"한국강구조학회 (NODE12336340, IF: 0.52)
한국강구조학회 (NODE12252972, IF: 0.52)"
90,2025,건축공학,357526169,하태휴,2,0.081,0.15576299999999998,"한국강구조학회 (NODE12336340, IF: 0.52)
한국강구조학회 (NODE12252972, IF: 0.52)"
91,2025,건축공학,447553069,강성훈,4,0.0802,0.154206,"대한건축학회 (NODE12262783, IF: 0.64)
한국강구조학회 (NODE12336339, IF: 0.52)
한국강구조학회 (NODE12252970, IF: 0.52)
한국강구조학회 (NODE12423581, IF: 0.52)"
92,2025,건축공학,263472119,김지현,5,0.0788,0.19781900000000002,"한국건설순환자원학회 (NODE12419913, IF: 0.37)
한국콘크리트학회 (NODE12189416, IF: 0.44)
한국콘크리트학회 (NODE12482223, IF: 0.44)
한국콘크리트학회 (NODE12433845, IF: 0.44)
한국건설순환자원학회 (NODE12134703, IF: 0.37)"
93,2025,건축공학,342492783,곽습,1,0.0778,0.149532,"한국강구조학회 (NODE12336343, IF: 0.52)"
94,2025,건축공학,752192959,윤상호,1,0.0778,0.149532,"한국강구조학회 (NODE12336343, IF: 0.52)"
95,2025,건축공학,986048880,조낙원,1,0.0768,0.043614,"대한환경공학회 (NODE12156689, IF: 1.76)"
96,2025,건축공학,430017042,황우철,1,0.0768,0.043614,"대한환경공학회 (NODE12156689, IF: 1.76)"
97,2025,건축공학,918129801,최두용,1,0.0768,0.043614,"대한환경공학회 (NODE12269491, IF: 1.76)"
98,2025,건축공학,991491616,김철민,1,0.0768,0.043614,"대한환경공학회 (NODE12269491, IF: 1.76)"
99,2025,건축공학,387921031,이정택,1,0.0758,0.11838,"대한건축학회 (NODE12262786, IF: 0.64)"
100,2025,건축공학,567153632,이전호,1,0.0758,0.11838,"대한건축학회 (NODE12262786, IF: 0.64)"
101,2025,건축공학,957507754,김윤미,1,0.0758,0.11838,"대한건축학회 (NODE12262786, IF: 0.64)"
102,2025,건축공학,398510729,남병직,1,0.0758,0.11838,"대한건축학회 (NODE12190505, IF: 0.64)"
103,2025,건축공학,427182291,강소영,1,0.0758,0.11838,"대한건축학회 (NODE12190505, IF: 0.64)"
104,2025,건축공학,746734419,이성진,3,0.074,0.186916,"한국건설순환자원학회 (NODE12419917, IF: 0.37)
한국콘크리트학회 (NODE12338207, IF: 0.44)
한국지반공학회 (NODE12087473, IF: 0.48)"
105,2025,건축공학,971439421,기성훈,2,0.074,0.186916,"한국건설순환자원학회 (NODE12419917, IF: 0.37)
한국콘크리트학회 (NODE12338207, IF: 0.44)"
106,2025,건축공학,697671137,김원창,1,0.074,0.16822399999999998,"한국콘크리트학회 (NODE12338205, IF: 0.44)"
107,2025,건축공학,1420379,이태규,1,0.074,0.16822399999999998,"한국콘크리트학회 (NODE12338205, IF: 0.44)"
108,2025,건축공학,696002529,김민숙,2,0.0737,0.14485900000000002,"대한건축학회 (NODE12479373, IF: 0.64)
한국콘크리트학회 (NODE12094431, IF: 0.44)"
109,2025,건축공학,332535161,이동현,1,0.0718,0.11215,"대한건축학회 (NODE12190503, IF: 0.64)"
110,2025,건축공학,223148371,윤현도,10,0.0713,0.161993,"한국콘크리트학회 (NODE12338204, IF: 0.44)
한국콘크리트학회 (NODE12338216, IF: 0.44)
한국콘크리트학회 (NODE12044602, IF: 0.44)
한국콘크리트학회 (NODE12044620, IF: 0.44)
대한건축학회 (NODE12190502, IF: 0.64)
대한건축학회 (NODE12086804, IF: 0.64)
한국콘크리트학회 (NODE12433852, IF: 0.44)
한국콘크리트학회 (NODE12267552, IF: 0.44)
한국콘크리트학회 (NODE12267558, IF: 0.44)
한국콘크리트학회 (NODE12094425, IF: 0.44)"
111,2025,건축공학,711803,장승엽,3,0.0699,0.15887800000000002,"한국콘크리트학회 (NODE12433845, IF: 0.44)
한국콘크리트학회 (NODE12267553, IF: 0.44)
한국콘크리트학회 (NODE12094423, IF: 0.44)"
112,2025,건축공학,5487444,김용재,2,0.0692,0.186916,"한국건설순환자원학회 (NODE12273784, IF: 0.37)
한국콘크리트학회 (NODE12292993, IF: 0.44)"
113,2025,건축공학,672139717,정소연,1,0.0692,0.186916,"한국건설순환자원학회 (NODE12273784, IF: 0.37)"
114,2025,건축공학,450353674,강윤식,1,0.0692,0.186916,"한국건설순환자원학회 (NODE12273784, IF: 0.37)"
115,2025,건축공학,618098129,이하늘,1,0.0688,0.107476,"대한건축학회 (NODE12291779, IF: 0.64)"
116,2025,건축공학,218361503,윤석헌,1,0.0688,0.107476,"대한건축학회 (NODE12291779, IF: 0.64)"
117,2025,건축공학,770137434,이주빈,2,0.0685,0.11682200000000001,"한국측량학회 (NODE12163510, IF: 0.57)
대한공간정보학회 (NODE12456074, IF: 0.82)"
118,2025,건축공학,854194046,김창재,2,0.0685,0.11682200000000001,"한국측량학회 (NODE12163510, IF: 0.57)
대한공간정보학회 (NODE12456074, IF: 0.82)"
119,2025,건축공학,944406464,임재형,1,0.0666,0.11682200000000001,"한국측량학회 (NODE12273955, IF: 0.57)"
120,2025,건축공학,925824797,손경완,1,0.0666,0.11682200000000001,"한국측량학회 (NODE12273955, IF: 0.57)"
121,2025,건축공학,575851641,김경휘,1,0.0666,0.11682200000000001,"한국측량학회 (NODE12273955, IF: 0.57)"
122,2025,건축공학,640040611,이동천,1,0.0666,0.11682200000000001,"한국측량학회 (NODE12273955, IF: 0.57)"
123,2025,건축공학,130963894,이건원,7,0.0663,0.060746999999999995,"대한건축학회 (NODE12190501, IF: 0.64)
한국생태환경건축학회 (NODE12266464, IF: 0.56)
한국생태환경건축학회 (NODE12336325, IF: 0.56)
한국생태환경건축학회 (NODE12336328, IF: 0.56)
한국생태환경건축학회 (NODE12432574, IF: 0.56)
한국생태환경건축학회 (NODE12432578, IF: 0.56)
대한국토·도시계획학회 (NODE12482392, IF: 1.25)"
124,2025,건축공학,111443759,유지선,2,0.0658,0.102804,"대한건축학회 (NODE12142588, IF: 0.64)
대한건축학회 (NODE12086806, IF: 0.64)"
125,2025,건축공학,341350226,이재승,2,0.0658,0.102804,"대한건축학회 (NODE12142588, IF: 0.64)
대한건축학회 (NODE12086806, IF: 0.64)"
126,2025,건축공학,196946671,김선훈,1,0.0658,0.102804,"대한건축학회 (NODE12142586, IF: 0.64)"
127,2025,건축공학,261355200,진승현,1,0.0658,0.102804,"대한건축학회 (NODE12142586, IF: 0.64)"
128,2025,건축공학,533050760,강경신,1,0.0658,0.102804,"대한건축학회 (NODE12142588, IF: 0.64)"
129,2025,건축공학,837219198,진기웅,1,0.0658,0.102804,"대한건축학회 (NODE12142588, IF: 0.64)"
130,2025,건축공학,218410196,양승조,1,0.0658,0.102804,"대한건축학회 (NODE12142588, IF: 0.64)"
131,2025,건축공학,579738896,한호식,1,0.0648,0.124611,"한국강구조학회 (NODE12336346, IF: 0.52)"
132,2025,건축공학,307710679,이경환,5,0.0638,0.099688,"대한건축학회 (NODE12117580, IF: 0.64)
대한국토·도시계획학회 (NODE12439780, IF: 1.25)
대한건축학회 (NODE12333503, IF: 0.64)
대한건축학회 (NODE12036080, IF: 0.64)
대한건축학회 (NODE12036082, IF: 0.64)"
133,2025,건축공학,892964072,채한희,3,0.0638,0.099688,"대한건축학회 (NODE12117580, IF: 0.64)
대한건축학회 (NODE12333503, IF: 0.64)
대한건축학회 (NODE12036080, IF: 0.64)"
134,2025,건축공학,900198899,허찬,2,0.0638,0.099688,"대한건축학회 (NODE12190511, IF: 0.64)
대한건축학회 (NODE12086810, IF: 0.64)"
135,2025,건축공학,795940096,박문서,2,0.0638,0.099688,"대한건축학회 (NODE12190511, IF: 0.64)
대한건축학회 (NODE12086810, IF: 0.64)"
136,2025,건축공학,302594028,안창범,2,0.0638,0.099688,"대한건축학회 (NODE12190511, IF: 0.64)
대한건축학회 (NODE12086810, IF: 0.64)"
137,2025,건축공학,117563825,윤하현,1,0.0638,0.099688,"대한건축학회 (NODE12190511, IF: 0.64)"
138,2025,건축공학,785237433,이조은,1,0.0638,0.099688,"대한건축학회 (NODE12333503, IF: 0.64)"
139,2025,건축공학,516339179,전은비,1,0.0638,0.099688,"대한건축학회 (NODE12333503, IF: 0.64)"
140,2025,건축공학,886666068,변나향,4,0.0628,0.09813,"대한건축학회 (NODE12086779, IF: 0.64)
대한건축학회 (NODE12117583, IF: 0.64)
대한건축학회 (NODE12333485, IF: 0.64)
대한건축학회 (NODE12333486, IF: 0.64)"
141,2025,건축공학,382112422,최현중,3,0.0628,0.09813000000000001,"대한건축학회 (NODE12425066, IF: 0.64)
대한건축학회 (NODE12036083, IF: 0.64)
대한건축학회 (NODE12291774, IF: 0.64)"
142,2025,건축공학,206355597,오재홍,4,0.0621,0.109034,"한국측량학회 (NODE12362252, IF: 0.57)
한국측량학회 (NODE12362253, IF: 0.57)
한국측량학회 (NODE12163519, IF: 0.57)
한국측량학회 (NODE12105435, IF: 0.57)"
143,2025,건축공학,797856855,류재욱,3,0.0621,0.109034,"한국측량학회 (NODE12362253, IF: 0.57)
한국측량학회 (NODE12163519, IF: 0.57)
한국측량학회 (NODE12105435, IF: 0.57)"
144,2025,건축공학,696179022,양병윤,2,0.0621,0.109034,"한국측량학회 (NODE12105436, IF: 0.57)
한국측량학회 (NODE12105437, IF: 0.57)"
145,2025,건축공학,829671744,김지성,1,0.0621,0.109034,"한국측량학회 (NODE12163523, IF: 0.57)"
146,2025,건축공학,856043951,김광배,1,0.0621,0.109034,"한국측량학회 (NODE12163523, IF: 0.57)"
147,2025,건축공학,485137108,김민호,1,0.0621,0.109034,"한국측량학회 (NODE12455703, IF: 0.57)"
148,2025,건축공학,161443925,배태석,1,0.0621,0.109034,"한국측량학회 (NODE12455703, IF: 0.57)"
149,2025,건축공학,549081001,김승호,1,0.0621,0.109034,"한국측량학회 (NODE12105437, IF: 0.57)"
