Rank,Year,Class_Name,Author_ID,Author_Name,Total_Papers,Total_Trend_Score,Paper_List_Details
11,2025,공학 일반,647329504,허장욱,22,0.138298,"한국산학기술학회 (NODE12119683, IF: 0.94)
한국산학기술학회 (NODE12119729, IF: 0.94)
한국산학기술학회 (NODE12295873, IF: 0.94)
한국산학기술학회 (NODE12295880, IF: 0.94)
한국산학기술학회 (NODE12341789, IF: 0.94)
한국산학기술학회 (NODE12341842, IF: 0.94)
한국산학기술학회 (NODE12406214, IF: 0.94)
한국산학기술학회 (NODE12267711, IF: 0.94)
한국산학기술학회 (NODE12084004, IF: 0.94)
한국산학기술학회 (NODE12084020, IF: 0.94)
한국산학기술학회 (NODE12038788, IF: 0.94)
한국산학기술학회 (NODE12433311, IF: 0.94)
한국산학기술학회 (NODE12433356, IF: 0.94)
한국산학기술학회 (NODE12481962, IF: 0.94)
한국산학기술학회 (NODE12147644, IF: 0.94)
한국산학기술학회 (NODE12147680, IF: 0.94)
한국산학기술학회 (NODE12147703, IF: 0.94)
한국산학기술학회 (NODE12210573, IF: 0.94)
한국산학기술학회 (NODE12210574, IF: 0.94)
한국산학기술학회 (NODE12481980, IF: 0.94)
한국산학기술학회 (NODE12267701, IF: 0.94)
한국산학기술학회 (NODE12406260, IF: 0.94)"
12,2025,공학 일반,132767247,권상철,5,0.127656,"한국산학기술학회 (NODE12295881, IF: 0.94)
한국산학기술학회 (NODE12295900, IF: 0.94)
한국산학기술학회 (NODE12267756, IF: 0.94)
한국산학기술학회 (NODE12147666, IF: 0.94)
한국산학기술학회 (NODE12147681, IF: 0.94)"
13,2025,공학 일반,751074582,임종미,2,0.12233999999999999,"한국산학기술학회 (NODE12341837, IF: 0.94)
한국산학기술학회 (NODE12406216, IF: 0.94)"
14,2025,공학 일반,552549021,변시우,2,0.118794,"한국산학기술학회 (NODE12433308, IF: 0.94)
한국산학기술학회 (NODE12147676, IF: 0.94)"
15,2025,공학 일반,881486431,김상빈,3,0.117019,"한국산학기술학회 (NODE12341866, IF: 0.94)
한국산학기술학회 (NODE12433371, IF: 0.94)
한국산학기술학회 (NODE12482037, IF: 0.94)"
16,2025,공학 일반,885722258,김정원,3,0.117019,"한국산학기술학회 (NODE12341866, IF: 0.94)
한국산학기술학회 (NODE12433371, IF: 0.94)
한국산학기술학회 (NODE12482037, IF: 0.94)"
17,2025,공학 일반,320211260,최효식,5,0.108156,"한국산학기술학회 (NODE12341796, IF: 0.94)
한국산학기술학회 (NODE12341836, IF: 0.94)
한국산학기술학회 (NODE12406225, IF: 0.94)
한국산학기술학회 (NODE12481946, IF: 0.94)
한국산학기술학회 (NODE12406251, IF: 0.94)"
18,2025,공학 일반,761127174,연은모,3,0.108156,"한국산학기술학회 (NODE12341796, IF: 0.94)
한국산학기술학회 (NODE12341836, IF: 0.94)
한국산학기술학회 (NODE12406251, IF: 0.94)"
19,2025,공학 일반,704122567,박효정,3,0.106384,"한국산학기술학회 (NODE12267747, IF: 0.94)
한국산학기술학회 (NODE12481951, IF: 0.94)
한국산학기술학회 (NODE12147684, IF: 0.94)"
20,2025,공학 일반,797728108,박정환,1,0.106383,"한국산학기술학회 (NODE12147646, IF: 0.94)"
21,2025,공학 일반,846789472,최윤아,1,0.10106300000000001,"한국산학기술학회 (NODE12406250, IF: 0.94)"
22,2025,공학 일반,642154413,김경아,2,0.101063,"한국산학기술학회 (NODE12083979, IF: 0.94)
한국산학기술학회 (NODE12481935, IF: 0.94)"
23,2025,공학 일반,227091627,윤정민,3,0.09929099999999999,"한국산학기술학회 (NODE12147707, IF: 0.94)
한국산학기술학회 (NODE12210546, IF: 0.94)
한국산학기술학회 (NODE12482021, IF: 0.94)"
24,2025,공학 일반,120402952,이윤경,3,0.097516,"한국산학기술학회 (NODE12267732, IF: 0.94)
한국산학기술학회 (NODE12038712, IF: 0.94)
한국산학기술학회 (NODE12406268, IF: 0.94)"
25,2025,공학 일반,301828073,허은상,2,0.09397,"한국산학기술학회 (NODE12341866, IF: 0.94)
한국산학기술학회 (NODE12433371, IF: 0.94)"
26,2025,공학 일반,142919781,이병록,3,0.08688,"한국산학기술학회 (NODE12406239, IF: 0.94)
한국산학기술학회 (NODE12267796, IF: 0.94)
한국산학기술학회 (NODE12210562, IF: 0.94)"
27,2025,공학 일반,125327331,방은숙,3,0.086879,"한국산학기술학회 (NODE12084010, IF: 0.94)
한국산학기술학회 (NODE12147639, IF: 0.94)
한국산학기술학회 (NODE12038744, IF: 0.94)"
28,2025,공학 일반,920485965,전혜정,3,0.086879,"한국산학기술학회 (NODE12084010, IF: 0.94)
한국산학기술학회 (NODE12147639, IF: 0.94)
한국산학기술학회 (NODE12038744, IF: 0.94)"
29,2025,공학 일반,413568512,최정윤,3,0.086879,"한국산학기술학회 (NODE12084010, IF: 0.94)
한국산학기술학회 (NODE12147639, IF: 0.94)
한국산학기술학회 (NODE12038744, IF: 0.94)"
30,2025,공학 일반,378133791,황은희,2,0.08687800000000001,"한국산학기술학회 (NODE12267732, IF: 0.94)
한국산학기술학회 (NODE12038712, IF: 0.94)"
31,2025,공학 일반,466873268,서보경,2,0.085106,"한국산학기술학회 (NODE12119676, IF: 0.94)
한국산학기술학회 (NODE12210611, IF: 0.94)"
32,2025,공학 일반,751243267,정추영,2,0.085106,"한국산학기술학회 (NODE12119676, IF: 0.94)
한국산학기술학회 (NODE12210611, IF: 0.94)"
33,2025,공학 일반,514009929,장석우,3,0.083333,"한국산학기술학회 (NODE12210616, IF: 0.94)
한국산학기술학회 (NODE12147695, IF: 0.94)
한국산학기술학회 (NODE12433388, IF: 0.94)"
34,2025,공학 일반,211274896,김진주,1,0.083333,"한국산학기술학회 (NODE12119706, IF: 0.94)"
35,2025,공학 일반,559473177,전진우,1,0.083333,"한국산학기술학회 (NODE12119706, IF: 0.94)"
36,2025,공학 일반,5404139,문대성,3,0.08333299999999999,"한국산학기술학회 (NODE12341859, IF: 0.94)
한국산학기술학회 (NODE12147691, IF: 0.94)
한국산학기술학회 (NODE12210586, IF: 0.94)"
37,2025,공학 일반,258554992,박정훈,2,0.08333299999999999,"한국산학기술학회 (NODE12147691, IF: 0.94)
한국산학기술학회 (NODE12210586, IF: 0.94)"
38,2025,공학 일반,447294765,정규형,3,0.08156,"한국산학기술학회 (NODE12147650, IF: 0.94)
한국산학기술학회 (NODE12147664, IF: 0.94)
한국산학기술학회 (NODE12038750, IF: 0.94)"
39,2025,공학 일반,887208998,송도훈,3,0.08156,"한국산학기술학회 (NODE12147650, IF: 0.94)
한국산학기술학회 (NODE12147664, IF: 0.94)
한국산학기술학회 (NODE12038750, IF: 0.94)"
40,2025,공학 일반,914803121,이약남,2,0.08156,"한국산학기술학회 (NODE12147664, IF: 0.94)
한국산학기술학회 (NODE12038750, IF: 0.94)"
41,2025,공학 일반,689080109,김혜진,3,0.078015,"한국산학기술학회 (NODE12083996, IF: 0.94)
한국산학기술학회 (NODE12084009, IF: 0.94)
한국산학기술학회 (NODE12433310, IF: 0.94)"
42,2025,공학 일반,327216191,김두리,3,0.078014,"한국산학기술학회 (NODE12038761, IF: 0.94)
한국산학기술학회 (NODE12147697, IF: 0.94)
한국산학기술학회 (NODE12406266, IF: 0.94)"
43,2025,공학 일반,332787102,정경숙,2,0.078013,"한국산학기술학회 (NODE12038793, IF: 0.94)
한국산학기술학회 (NODE12481990, IF: 0.94)"
44,2025,공학 일반,464802600,손은정,1,0.076241,"한국산학기술학회 (NODE12119718, IF: 0.94)"
45,2025,공학 일반,307390027,이슬기,1,0.07624,"한국산학기술학회 (NODE12341866, IF: 0.94)"
46,2025,공학 일반,185169710,이승민,2,0.074468,"한국산학기술학회 (NODE12147631, IF: 0.94)
한국산학기술학회 (NODE12406297, IF: 0.94)"
47,2025,공학 일반,947020143,이희성,2,0.074468,"한국산학기술학회 (NODE12147631, IF: 0.94)
한국산학기술학회 (NODE12406297, IF: 0.94)"
48,2025,공학 일반,612223074,백민자,1,0.07446799999999999,"한국산학기술학회 (NODE12406216, IF: 0.94)"
49,2025,공학 일반,269359891,김석준,2,0.07269500000000001,"한국산학기술학회 (NODE12084004, IF: 0.94)
한국산학기술학회 (NODE12406260, IF: 0.94)"
50,2025,공학 일반,177250698,박정미,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
51,2025,공학 일반,413674014,민병익,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
52,2025,공학 일반,117404105,나명환,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
53,2025,공학 일반,832892589,강소라,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
54,2025,공학 일반,858701377,최현정,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
55,2025,공학 일반,666698836,민지현,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
56,2025,공학 일반,668626283,김리나,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
57,2025,공학 일반,488930801,이경희,1,0.07269500000000001,"한국산학기술학회 (NODE12210543, IF: 0.94)"
58,2025,공학 일반,568048101,문지만,1,0.07269500000000001,"한국산학기술학회 (NODE12295866, IF: 0.94)"
59,2025,공학 일반,623203069,임수정,3,0.072694,"한국산학기술학회 (NODE12295916, IF: 0.94)
한국산학기술학회 (NODE12406269, IF: 0.94)
한국산학기술학회 (NODE12406283, IF: 0.94)"
60,2025,공학 일반,468173161,정원일,2,0.070922,"한국산학기술학회 (NODE12119725, IF: 0.94)
한국산학기술학회 (NODE12267699, IF: 0.94)"
61,2025,공학 일반,839744279,윤영삼,2,0.070922,"한국산학기술학회 (NODE12267763, IF: 0.94)
한국산학기술학회 (NODE12038778, IF: 0.94)"
62,2025,공학 일반,914153592,이정민,1,0.06914899999999999,"한국산학기술학회 (NODE12119671, IF: 0.94)"
63,2025,공학 일반,232835198,홍민희,1,0.06914899999999999,"한국산학기술학회 (NODE12119671, IF: 0.94)"
64,2025,공학 일반,896742952,김덕주,1,0.06737599999999999,"한국산학기술학회 (NODE12084037, IF: 0.94)"
65,2025,공학 일반,800891450,이은혜,2,0.065603,"한국산학기술학회 (NODE12119673, IF: 0.94)
한국산학기술학회 (NODE12267754, IF: 0.94)"
66,2025,공학 일반,530817627,이주연,1,0.06383,"한국산학기술학회 (NODE12295907, IF: 0.94)"
67,2025,공학 일반,276627172,박민향,1,0.06383,"한국산학기술학회 (NODE12295907, IF: 0.94)"
68,2025,공학 일반,862174525,박송이,1,0.06383,"한국산학기술학회 (NODE12147665, IF: 0.94)"
69,2025,공학 일반,498321868,정계선,1,0.06383,"한국산학기술학회 (NODE12147665, IF: 0.94)"
70,2025,공학 일반,461251580,김혜진,1,0.06383,"한국산학기술학회 (NODE12119664, IF: 0.94)"
71,2025,공학 일반,332879050,강현경,1,0.06383,"한국산학기술학회 (NODE12406267, IF: 0.94)"
72,2025,공학 일반,148744841,이은숙,1,0.06383,"한국산학기술학회 (NODE12406267, IF: 0.94)"
73,2025,공학 일반,500378751,김재현,2,0.063829,"한국산학기술학회 (NODE12119695, IF: 0.94)
한국산학기술학회 (NODE12482010, IF: 0.94)"
74,2025,공학 일반,618852140,배익렬,1,0.063829,"한국산학기술학회 (NODE12295911, IF: 0.94)"
75,2025,공학 일반,909607446,김원종,1,0.063829,"한국산학기술학회 (NODE12295911, IF: 0.94)"
76,2025,공학 일반,925982229,김기용,1,0.063829,"한국산학기술학회 (NODE12295911, IF: 0.94)"
77,2025,공학 일반,940291935,강현욱,1,0.063829,"한국산학기술학회 (NODE12482019, IF: 0.94)"
78,2025,공학 일반,582236553,정윤아,6,0.062057,"한국산학기술학회 (NODE12295873, IF: 0.94)
한국산학기술학회 (NODE12341842, IF: 0.94)
한국산학기술학회 (NODE12084004, IF: 0.94)
한국산학기술학회 (NODE12481962, IF: 0.94)
한국산학기술학회 (NODE12210574, IF: 0.94)
한국산학기술학회 (NODE12481980, IF: 0.94)"
79,2025,공학 일반,162330537,김영숙,1,0.062057,"한국산학기술학회 (NODE12341829, IF: 0.94)"
80,2025,공학 일반,640219067,설현주,3,0.060284000000000004,"한국산학기술학회 (NODE12119675, IF: 0.94)
한국산학기술학회 (NODE12119702, IF: 0.94)
한국산학기술학회 (NODE12210608, IF: 0.94)"
81,2025,공학 일반,999471342,정희철,2,0.060284000000000004,"한국산학기술학회 (NODE12119675, IF: 0.94)
한국산학기술학회 (NODE12119702, IF: 0.94)"
82,2025,공학 일반,2080901,장주동,3,0.060284,"한국산학기술학회 (NODE12341805, IF: 0.94)
한국산학기술학회 (NODE12084023, IF: 0.94)
한국산학기술학회 (NODE12433320, IF: 0.94)"
83,2025,공학 일반,490670841,노인선,1,0.060284,"한국산학기술학회 (NODE12038783, IF: 0.94)"
84,2025,공학 일반,878363152,김세영,1,0.060284,"한국산학기술학회 (NODE12038783, IF: 0.94)"
85,2025,공학 일반,108161134,장동석,2,0.060283,"한국산학기술학회 (NODE12295889, IF: 0.94)
한국산학기술학회 (NODE12295895, IF: 0.94)"
86,2025,공학 일반,866664965,홍윤식,2,0.060283,"한국산학기술학회 (NODE12295889, IF: 0.94)
한국산학기술학회 (NODE12295895, IF: 0.94)"
87,2025,공학 일반,139289913,김은영,2,0.060282999999999996,"한국산학기술학회 (NODE12406237, IF: 0.94)
한국산학기술학회 (NODE12267766, IF: 0.94)"
88,2025,공학 일반,470592257,김가은,1,0.058510000000000006,"한국산업정보학회 (NODE12341773, IF: 1.25)"
89,2025,공학 일반,143864752,김동재,1,0.058510000000000006,"한국산업정보학회 (NODE12341773, IF: 1.25)"
90,2025,공학 일반,198557098,안해준,1,0.058510000000000006,"한국산업정보학회 (NODE12341773, IF: 1.25)"
91,2025,공학 일반,456489460,배석후,1,0.058510000000000006,"한국산업정보학회 (NODE12341773, IF: 1.25)"
92,2025,공학 일반,184168587,문형빈,1,0.058510000000000006,"한국산업정보학회 (NODE12341773, IF: 1.25)"
93,2025,공학 일반,286920906,양가영,3,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)
한국산학기술학회 (NODE12210600, IF: 0.94)
한국산학기술학회 (NODE12406273, IF: 0.94)"
94,2025,공학 일반,355009229,임세진,3,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)
한국산학기술학회 (NODE12210600, IF: 0.94)
한국산학기술학회 (NODE12119662, IF: 0.94)"
95,2025,공학 일반,803507357,김찬호,3,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)
한국산학기술학회 (NODE12210600, IF: 0.94)
한국산학기술학회 (NODE12119662, IF: 0.94)"
96,2025,공학 일반,725136661,전중환,3,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)
한국산학기술학회 (NODE12210600, IF: 0.94)
한국산학기술학회 (NODE12119662, IF: 0.94)"
97,2025,공학 일반,446176084,유금주,2,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)
한국산학기술학회 (NODE12406273, IF: 0.94)"
98,2025,공학 일반,765533360,김수미,1,0.05850999999999999,"한국산학기술학회 (NODE12295906, IF: 0.94)"
99,2025,공학 일반,206941995,김지은,2,0.056738,"한국산학기술학회 (NODE12083996, IF: 0.94)
한국산학기술학회 (NODE12433310, IF: 0.94)"
100,2025,공학 일반,464080804,성경미,4,0.056736999999999996,"한국산학기술학회 (NODE12341809, IF: 0.94)
한국산학기술학회 (NODE12267713, IF: 0.94)
한국산학기술학회 (NODE12433307, IF: 0.94)
한국산학기술학회 (NODE12038716, IF: 0.94)"
101,2025,공학 일반,678168241,조상옥,2,0.054965,"한국산학기술학회 (NODE12341848, IF: 0.94)
한국산학기술학회 (NODE12406296, IF: 0.94)"
102,2025,공학 일반,292786136,조현미,1,0.054964,"한국산학기술학회 (NODE12119695, IF: 0.94)"
103,2025,공학 일반,891725126,서명희,1,0.054964,"한국산학기술학회 (NODE12119695, IF: 0.94)"
104,2025,공학 일반,390832789,오미숙,1,0.054964,"한국산학기술학회 (NODE12119695, IF: 0.94)"
105,2025,공학 일반,357771138,박승미,1,0.054964,"한국산학기술학회 (NODE12119695, IF: 0.94)"
106,2025,공학 일반,612070409,홍성례,1,0.054964,"한국산학기술학회 (NODE12083984, IF: 0.94)"
107,2025,공학 일반,465609943,임홍,1,0.053191,"한국산학기술학회 (NODE12295912, IF: 0.94)"
108,2025,공학 일반,638312653,한지영,1,0.051419,"한국산학기술학회 (NODE12481951, IF: 0.94)"
109,2025,공학 일반,414958814,권경도,2,0.051418000000000005,"한국산학기술학회 (NODE12083963, IF: 0.94)
한국산학기술학회 (NODE12083972, IF: 0.94)"
110,2025,공학 일반,425394685,강상현,2,0.051418000000000005,"한국산학기술학회 (NODE12083963, IF: 0.94)
한국산학기술학회 (NODE12083972, IF: 0.94)"
111,2025,공학 일반,454474132,백자영,2,0.051418000000000005,"한국산학기술학회 (NODE12083963, IF: 0.94)
한국산학기술학회 (NODE12083972, IF: 0.94)"
112,2025,공학 일반,787223455,양창주,2,0.051418000000000005,"한국산학기술학회 (NODE12083963, IF: 0.94)
한국산학기술학회 (NODE12083972, IF: 0.94)"
113,2025,공학 일반,156333231,오현,1,0.051418000000000005,"한국산학기술학회 (NODE12119684, IF: 0.94)"
114,2025,공학 일반,690229061,박민경,1,0.051418,"한국산학기술학회 (NODE12433318, IF: 0.94)"
115,2025,공학 일반,647279907,이소영,1,0.051418,"한국산학기술학회 (NODE12210563, IF: 0.94)"
116,2025,공학 일반,394312750,백예진,2,0.051417,"한국산학기술학회 (NODE12210603, IF: 0.94)
한국산학기술학회 (NODE12210590, IF: 0.94)"
117,2025,공학 일반,189547515,김민규,4,0.049646,"한국산학기술학회 (NODE12295873, IF: 0.94)
한국산학기술학회 (NODE12295880, IF: 0.94)
한국산학기술학회 (NODE12147680, IF: 0.94)
한국산학기술학회 (NODE12481980, IF: 0.94)"
118,2025,공학 일반,788487296,이다찬,2,0.049646,"한국산학기술학회 (NODE12119720, IF: 0.94)
한국산학기술학회 (NODE12433381, IF: 0.94)"
119,2025,공학 일반,818953158,최기일,2,0.049646,"한국산학기술학회 (NODE12119720, IF: 0.94)
한국산학기술학회 (NODE12433381, IF: 0.94)"
120,2025,공학 일반,388401538,김정윤,1,0.049646,"한국산학기술학회 (NODE12119702, IF: 0.94)"
121,2025,공학 일반,711654307,강정화,1,0.049646,"한국산학기술학회 (NODE12341839, IF: 0.94)"
122,2025,공학 일반,187112611,홍의숙,1,0.049645999999999996,"한국산학기술학회 (NODE12083987, IF: 0.94)"
123,2025,공학 일반,828238561,김은정,1,0.049645999999999996,"한국산학기술학회 (NODE12083987, IF: 0.94)"
124,2025,공학 일반,485674006,임효남,5,0.049644999999999995,"한국산학기술학회 (NODE12119723, IF: 0.94)
한국산학기술학회 (NODE12147673, IF: 0.94)
한국산학기술학회 (NODE12147697, IF: 0.94)
한국산학기술학회 (NODE12038718, IF: 0.94)
한국산학기술학회 (NODE12406266, IF: 0.94)"
125,2025,공학 일반,383789111,석소원,1,0.049644999999999995,"한국산학기술학회 (NODE12295930, IF: 0.94)"
126,2025,공학 일반,319860308,박주혜,1,0.049644999999999995,"한국산학기술학회 (NODE12267766, IF: 0.94)"
127,2025,공학 일반,692261753,김창주,2,0.047872,"한국산학기술학회 (NODE12341859, IF: 0.94)
한국산학기술학회 (NODE12210586, IF: 0.94)"
128,2025,공학 일반,562062391,김강민,1,0.047872,"한국산학기술학회 (NODE12295902, IF: 0.94)"
129,2025,공학 일반,574477703,이장희,1,0.047872,"한국산학기술학회 (NODE12295902, IF: 0.94)"
130,2025,공학 일반,772309550,정규한,1,0.047872,"한국산학기술학회 (NODE12295902, IF: 0.94)"
131,2025,공학 일반,142442711,김소희,1,0.0461,"한국산학기술학회 (NODE12341826, IF: 0.94)"
132,2025,공학 일반,757976874,이미라,1,0.0461,"한국산학기술학회 (NODE12341826, IF: 0.94)"
133,2025,공학 일반,763707006,차영호,2,0.046099,"한국산학기술학회 (NODE12084008, IF: 0.94)
한국산학기술학회 (NODE12038743, IF: 0.94)"
134,2025,공학 일반,723697122,김현성,1,0.046099,"한국산학기술학회 (NODE12341828, IF: 0.94)"
135,2025,공학 일반,904042674,정호진,1,0.046099,"한국산학기술학회 (NODE12341828, IF: 0.94)"
136,2025,공학 일반,920191955,박연진,1,0.046099,"한국산학기술학회 (NODE12341828, IF: 0.94)"
137,2025,공학 일반,406697440,정병호,1,0.046099,"한국산학기술학회 (NODE12406212, IF: 0.94)"
138,2025,공학 일반,925410240,이재홍,1,0.046099,"한국산학기술학회 (NODE12406212, IF: 0.94)"
139,2025,공학 일반,93837,김성호,1,0.046099,"한국산학기술학회 (NODE12406212, IF: 0.94)"
140,2025,공학 일반,564287160,임남규,1,0.046099,"한국산학기술학회 (NODE12406212, IF: 0.94)"
141,2025,공학 일반,681408999,한창희,1,0.046099,"한국산학기술학회 (NODE12267763, IF: 0.94)"
142,2025,공학 일반,600698980,Sugil Hwang,1,0.046099,"한국산학기술학회 (NODE12210602, IF: 0.94)"
143,2025,공학 일반,347634014,Moonsue Park,1,0.046099,"한국산학기술학회 (NODE12210602, IF: 0.94)"
144,2025,공학 일반,616072145,Yunhoo Na,1,0.046099,"한국산학기술학회 (NODE12210602, IF: 0.94)"
145,2025,공학 일반,906145716,김동호,1,0.046099,"한국산학기술학회 (NODE12210602, IF: 0.94)"
146,2025,공학 일반,811224239,김수정,1,0.046099,"한국산학기술학회 (NODE12038766, IF: 0.94)"
147,2025,공학 일반,693065859,조정근,1,0.046099,"한국산학기술학회 (NODE12147660, IF: 0.94)"
148,2025,공학 일반,286580333,박진희,1,0.046099,"한국산학기술학회 (NODE12482027, IF: 0.94)"
149,2025,공학 일반,103208691,김정준,1,0.046099,"한국산학기술학회 (NODE12433388, IF: 0.94)"
150,2025,공학 일반,317454855,김민혁,1,0.046099,"한국산학기술학회 (NODE12038743, IF: 0.94)"
151,2025,공학 일반,505869164,류정림,1,0.044326000000000004,"한국산학기술학회 (NODE12119674, IF: 0.94)"
152,2025,공학 일반,843550289,정연희,1,0.044326000000000004,"한국산학기술학회 (NODE12119674, IF: 0.94)"
153,2025,공학 일반,1871397,임소희,1,0.042553,"한국산학기술학회 (NODE12295893, IF: 0.94)"
154,2025,공학 일반,931184727,장욱,1,0.042553,"한국산학기술학회 (NODE12295943, IF: 0.94)"
155,2025,공학 일반,363855079,김혜영,1,0.042553,"한국산학기술학회 (NODE12341845, IF: 0.94)"
156,2025,공학 일반,709416023,조은아,1,0.042553,"한국산학기술학회 (NODE12341845, IF: 0.94)"
157,2025,공학 일반,579033354,장선미,1,0.042553,"한국산학기술학회 (NODE12210610, IF: 0.94)"
158,2025,공학 일반,268274207,정유미,1,0.042553,"한국산학기술학회 (NODE12210610, IF: 0.94)"
159,2025,공학 일반,759772473,조영미,1,0.042553,"한국산학기술학회 (NODE12038759, IF: 0.94)"
160,2025,공학 일반,269994699,손세리,1,0.042553,"한국산학기술학회 (NODE12481958, IF: 0.94)"
161,2025,공학 일반,615015918,서지영,1,0.042553,"한국산학기술학회 (NODE12481958, IF: 0.94)"
162,2025,공학 일반,422267030,김예지,1,0.042553,"한국산학기술학회 (NODE12147707, IF: 0.94)"
163,2025,공학 일반,567421770,유향은,1,0.042553,"한국산학기술학회 (NODE12481968, IF: 0.94)"
164,2025,공학 일반,456323861,정지우,1,0.042553,"한국산학기술학회 (NODE12481968, IF: 0.94)"
165,2025,공학 일반,305685741,오진우,1,0.042553,"한국산학기술학회 (NODE12267697, IF: 0.94)"
166,2025,공학 일반,240882317,서석호,1,0.042553,"한국산학기술학회 (NODE12267697, IF: 0.94)"
167,2025,공학 일반,828512587,최은진,1,0.042553,"한국산학기술학회 (NODE12267697, IF: 0.94)"
168,2025,공학 일반,598015814,이원영,1,0.042553,"한국산학기술학회 (NODE12267697, IF: 0.94)"
169,2025,공학 일반,589721109,노승일,1,0.042553,"한국산학기술학회 (NODE12267697, IF: 0.94)"
